14January2010CLARKE78	YVEETE_CLARKE_20733	hosting supporting humanitarian magnitude earthquake hit haiti coming thoughts prayers haitian brothers sisters affected tragedy gregory meeks mcmahon joining concerted comfort galvanize respective constituencies mayor yesterday 125 000 haitians largest haitian population 11th largest concentration haitians clock gather search rescue restoration communications connect aid finding loved partnered esteemed colleague mcmahon sending usaid administrator shah requesting nypd fdny rotation search rescue usar facilitate participation search rescue responders search rescue teams trained skilled teams creole speaking presence additionally sending black leadership robust emergency haiti legislative vehicle diligently gather intelligence ground haiti severely damaged telecommunication virtually existent limited access cell phone usage haiti lacks capacity hospitalize victims result expectation death rise significantly haiti airport communications tower destroyed runway functional allowing aid transported running water electricity existent international usaid dispatched disaster team dart activated partners fairfax search rescue team search rescue team usar deploy haiti assess situation dod command sending 30 military engineers operational planners command group communication specialists assessment situation additionally dod deployed comfort hospital medical injured guard fema leading dhs actions larger guard cutters mobilized assisting humanitarian understand 888 407 4747 experiencing high volume caused undo anxiety panic assured forms communication status situation haiti log consular travel usaid usaid inquiries loved 888 407 4747 find citizens find haitian nationals haitian embassy 202 332 4090 haitian consulate 212 697 9767 lastly international red cross icrc icrc familylinks donation monetary donations immediately refer usaid international disaster cidi reputable donation meantime assessment teams gather material goods needed urge consolidate gathering provisions clothing medical supplies coordinate donation cidi 703 276 1914 light humanitarian tragedy grant temporary protective status referred tps haitians urge obama tragedy tps lead residency status tps expires haitians revert immigration status prior granted tps tps offers haitians reprieve dangerous conditions plan send requesting tps haitian nationals tragedy justifies appeal haiti haiti neighbor interest political expediency thing
14January2010CLARKE79	YVEETE_CLARKE_20733	hosting supporting humanitarian magnitude earthquake hit haiti coming thoughts prayers haitian brothers sisters affected tragedy gregory meeks mcmahon joining concerted comfort galvanize respective constituencies mayor yesterday 125 000 haitians largest haitian population 11th largest concentration haitians clock gather search rescue restoration communications connect aid finding loved partnered esteemed colleague mcmahon sending usaid administrator shah requesting nypd fdny rotation search rescue usar facilitate participation search rescue responders search rescue teams trained skilled teams creole speaking presence additionally sending black leadership robust emergency haiti legislative vehicle diligently gather intelligence ground haiti severely damaged telecommunication virtually existent limited access cell phone usage haiti lacks capacity hospitalize victims result expectation death rise significantly haiti airport communications tower destroyed runway functional allowing aid transported running water electricity existent international usaid dispatched disaster team dart activated partners fairfax search rescue team search rescue team usar deploy haiti assess situation dod command sending 30 military engineers operational planners command group communication specialists assessment situation additionally dod deployed comfort hospital medical injured guard fema leading dhs actions larger guard cutters mobilized assisting humanitarian understand 888 407 4747 experiencing high volume caused undo anxiety panic assured forms communication status situation haiti log consular travel usaid usaid inquiries loved 888 407 4747 find citizens find haitian nationals haitian embassy 202 332 4090 haitian consulate 212 697 9767 lastly international red cross icrc icrc familylinks donation monetary donations immediately refer usaid international disaster cidi reputable donation meantime assessment teams gather material goods needed urge consolidate gathering provisions clothing medical supplies coordinate donation cidi 703 276 1914 light humanitarian tragedy grant temporary protective status referred tps haitians urge obama tragedy tps lead residency status tps expires haitians revert immigration status prior granted tps tps offers haitians reprieve dangerous conditions plan send requesting tps haitian nationals tragedy justifies appeal haiti haiti neighbor interest political expediency thing
30June2010PELOSI248	NANCY_PELOSI_15448	tribute passed yesterday remarks honored rise remember extraordinary legacy loved loved remarkable career americans stopped fighting simply pride witness history shaped shaping history built future americans embodiment dream age refused circumstances limit reach potential ability coal educated grade entered serve ultimately place mastery pride remarked happy limitations speaking apply checked record single managed book merchant webster discussing sign 57 foremost scholar institutions democracy truth served voice reason gentleman loss champion servant 57 benefited wisdom passion generations remain history books accomplishments courage comfort
20March2010ROSS82	MIKE_ROSS_20102	seal officer killed originally hot parents reside attended hamilton high played football wife children reside passing 12 navy seal epitomized character carried duties pride owes gratitude selfless sacrifice honor legacy women uniform heroically serve deepest thoughts prayers loving wife children parents
28January2010GORDON61	BART_GORDON_15100	firefighters grant awarding 78 000 rutherford volunteer fire breathing apparatus essential safety equipment countless lives saved courageous firefighters programs firefighters grant responders equipment quickly safely rutherford volunteer fire put purchase 11 contained breathing apparatuses scbas firefighters fire calls scbas potentially saving safety features easy clean event firefighter trapped requires rescue compressor required refill devices grant ability respond scbas standards equipment safer firefighter friendly supporter afg awarded 300 grants responders 2000 totaling fire grants reauthorization strengthening afg making
28July2010RYAN9	TIMOTHY_RYAN_20343	fy 2011 spending 37 projects 17th funded programs advanced metals biometrics alternative orthopaedic full full universities institutions sophisticated intend leverage position position advanced materials alternative technologies projects utilize talent produce class results creating institutional associations spin high paying civilian kids commend behalf mahoning unwavering youngstown evolution ysu allocations ysu play leading engine activities needed economic rebound appreciative stimulate economic prosperity grateful regional recognized care facing warren mayor brien couldn facilitate belt innovation downtown warren key element bringing vitality downtown job growth youngstown ysu projects ysu youngstown enhanced alternate suppliers 79 establishes incubator mechanism unique industrial leveraged emerging alternate applications requirements youngstown administer enhanced alternate suppliers conjunction profit belt innovative warren youngstown business incubator identify technologies improve fuel alternate sources applications advanced nanocomposite integrated survivability project advances viable lightweight cost efficient nanocomposite material studying properties successfully produced plates tested materials ready specific applications benefit soldiers military transport vehicles require complex advanced methods innovation ami projects ami collaboration youngstown youngstown business incubator promotes advanced techniques high transfer applications generate economic steel navy littoral combat methods making stainless steel durable resistant corrosion dramatically reducing consumption intensive industrial processes project build undertaken industrial materials future industrial technologies multi modal biometric patient identification registration system develop hardware software establishes patient portable care card record continuously updated subsequent visits system commercially viable easy identification solution utilized insurance company hospital clinic medical establish biometrics security foster technological economic growth leading biometric testing engineering training integration model based enterprise tools reverse engineering 75 model based enterprise mbe innovative approach enables multiple stakeholders collaborate enterprise level improve fielding weapons designing platform digital environment project conduct larger scale demonstration mbe tools establish validate procedures processes develop shop cases army ua projects ua spider mortar plate ua develop materials significantly reduce weight cost mortar plates increasing durability extended product addressed specialty steel spider designed absorb impact caused rounds lightweight stability durability utilizes properties specific ultra high strength steel nickel impact greater safety troops achieving weight reduction performance military metals projects metals campus functions industrial based serve dod facilitating innovative products materials metals stockpile pilot steady supply supply ready aerospace grade titanium logistics grade titanium army command initiated evaluate stockpile approaches ramp titanium stockpile pilot employ innovative vendor techniques develop contractor managed inventories virtual titanium inventory implementation evaluation purposes lapses supply titanium highest quality material key projects homeland security metals metals dmtc established affect needed ailing industries high start industries single failure risk industries tri benefit combined investment dmtc developed strategic metals databases sponsored titanium related projects sponsored expanded cooperative educational include multiple institutions higher learning expanded include 19 students training army engineering initiatives dmtc effective party agent academia labs industrial interests common goal maintaining globally competitive industrial cost effective manufacture military hardware recipients austen bioinnovation institute austen bioinnovation institute orthopaedic maximizing clinical assets partners introduce knowledge products increase quality orthopaedic institute capitalize opportunities biology material orthopaedic focus areas elevate leadership position improve quality economic linked biotechnology institute swri accelerated therapies scar healing institute swri independent nonprofit applied chronic wounds affect patients cost 20 billion annually severe burns sustained battlefield result percent combat related injuries 44 percent burn disability due motion loss swri develop improved therapeutic interventions combine drug therapies objective accelerating improving scar healing process therapies tested outpatient clinics youngstown austen bioinnovation institute children hospital curesearch pediatric cancer clinical trials curesearch supports children oncology group largest cooperative pediatric cancer project existing specifically wide screening therapeutic targets high risk childhood cancer involves identifying targets approaches targeting agents highly resistant poor diseases benefit children hospital children hospitals
20January2010SMITH74	LAMAR_SMITH_15445	special election special election offers lessons democrats republicans surely starts voice beats common sense triumphs partisanship voters exercise independence party leads arrogance guaranteed election results listen lessons learned result special election explained listen democrats republicans
2July2010BOEHNER103	JOHN_BOEHNER_29137	democrats failed troops harm gates 4th deadline tonight democrats responsibility troops harm salute flag 4th giving brave women fighting months obama leaders party clean troop leaders excuse bring finally 11th hour full gimmicks wasteful spending designed buy democrats troops deserve troops wait democrats managed scheme deem spending budget democrats cancelled budget clear plan cut spending fiscal discipline economists needed put historic failure leadership democrats simply bring obvious thing held accountable repeatedly failing republicans opportunity
9January2010BLUNT72	ROY_BLUNT_29735	10 percent democrats remained focused beams takeover care paying job killing taxes 85 000 americans 17 percent americans unemployed altogether higher unemployment 32 states numbers evidence missourians afford administration businesses engine recovery piling higher taxes debt greater
28September2010LANGEVIN7	JAMES_LANGEVIN_20136	2010 sheldon mayor avedisian cranston mayor allan fung 75 maintenance dredging navigation project pawtuxet cove 2010 disaster supplemental passed included millions dollars emergency flood record setting resulted deep erosion pawtuxet caused amount shoaling pawtuxet cove dredged 2006 shoaling occurs waves forced enter water increasing height wave shorter resulting greater volume materials carried waves shoaling occurred creating water surface material removed process dredging preserve coastline army corps engineers england perform maintenance dredging cove project expected weeks completed navigation project feet deep 100 feet wide channel created deep water harbor pawtuxet cove turning basin pawtuxet 14 acre channel 200 feet structural benefit pawtuxet cove supports 33 commercial fishing vessels 217 recreational vessels water dependent businesses yards pawtuxet cove dredged 2005 dredging pawtuxet cove makes economic environmental sense recover removing sediment navigation improve travel fishermen recreational waterfront businesses preserve coastline water pawtuxet cove recreational commercial threatened due damage caused recent flooding cove severely paid announcement army corps alleviate impact flood damage commercial fishermen businesses rely waterway sheldon quickly secure dredge pawtuxet cove returns waterway tremendous amount debris sand rushed pawtuxet making emergency dredging necessity watching project appeared jeopardy window opportunity dredge season closing quickly mayor avedisian dredging pawtuxet cove benefit fishermen business owners rely livelihood simply enjoy water council attention partners process moved mayor fung project ensures viability marine cranston helps pawtuxet beautiful destination location benefit partnership behalf serve dredging project coordinated numerous agencies army corps engineers environmental epa fish wildlife marine fisheries council environmental
12March2010LOWEY14	NITA_LOWEY_15612	administration nhtsa recent car accident harrison involving toyota prius accelerated suddenly resulted severe injury drivers answers vehicles suddenly accelerate problem fixed nhtsa consumer complaints toyota potential crashes recent crash resulted injury death 2005 toyota prius harrison accelerated suddenly winding lane shoulder crashed stone wall crash resulted property damage knee injury driver accidents model 2004 2009 toyota recalled sudden acceleration unknown solution developed toyota continues television commercials called automotive company redirect immediately planned marketing advertising expenditures engineering needed determine sudden acceleration crashes solution toyota business commercials cars severely concentrate
23July2010SMITH23	ADRIAN_SMITH_20729	contingent russia dropping ban import cooked beef united states obama 19 urged administration russian actively counterparts reach resolution cooked beef patties barred russia existing agreements beef patties russia barrier limits export potential product creates unnecessary burden beef cattle industries russia demonstrate willingness adhere existing international agreements proposed membership reads top beef cow produces beef square mile cattle production single largest 12 billion impact
14January2010BURTON55	DAN_BURTON_15014	crisis haiti offices ready affected situation enter haiti aid mission offer deepest condolences prayers haiti americans involved crisis 5th citizen requiring urgent ready additionally trained responders enter haiti mission millions devastated areas expedited passports urge plans enter haiti aid mission travel safety updates suggested practical precaution remain entering haiti midst devastation finally encourage donate relief supplies scams trusted emergency citizen inquiries embassy embassy taking calls conditions permit embassy identify citizens haiti urgent identify sources emergency citizens urged embassy request acspap citizens haiti embassy consular 509 2229 8942 509 2229 8089 509 2229 8322 509 2229 8672 created monitor emergency canada inquiries citizens haiti reach haiti 888 407 4747 taskforce canada 202 501 4444 updates consular travel latest legislative 14 actions moment directed relevant agencies dod usaid haiti highest priority named administrator international shah unified disaster coordinator shah expects highest level coordination agencies ambassador haiti kenneth merten coordinated international speaking leaders calderon minister harper canada chile ban closely monitor situation regular updates briefings security 24 hour dhs met security inter team hour situation briefing flowing haiti pressed team move quickly usaid usaid disaster team usaid dart arrived 72 fairfax search rescue usar team arrived transport process establishing embassy usar team establishing reception incoming usar teams airport coordinating usar team ground usar team survey identify priority 13 dawn helicopter evacuated guantanamo naval hospital critically injured embassy medical treatment navy orion conducted aerial reconnaissance affected earthquake usaf 130s haiti team 30 military personnel conduct initial assessment traffic engineers operational planners command communication specialists 130s transported search rescue team guard 13 guard cutter arrived asset scene cutter equipped helicopter flight deck communications equipment military coordination capabilities cutter traffic multiple guard military flights conducted guard mh 65 helicopter met haitian guard evaluate plans conducted preliminary assessment harbor afternoon 13 guard cutter arrived flight deck communication coordination capable guard 130 airplanes flying haiti damage assessments searching guard mh 60 helicopter conducted evacuations injured citizens moving guard 130 airplanes removed roughly 140 personnel haiti dominican republic direction embassy haiti fema fema international division coordinating supporting usaid ofda fema activated coordination level ii limited emergency functions 13 fairfax search rescue arrived activated usaid traffic homeland security ice removals haiti halted devastation caused yesterday earthquake ice continues closely monitor situation tsa tsa 180 officers 12 hour standby 180 officers 24 hour standby screening flights haiti relief mission flights arriving united states 12 ambassador merten ordered departure approximately 80 embassy spouses children emergency personnel embassy medical supplies assisting injured americans haitians embassy treatment embassy activated system reach citizen 45 000 confirm injured citizens citizen embassy haiti dozens citizens embassy private citizens medically evacuated embassy dispatched team airport citizens depart determine assisting citizens encouraged stay put receipt instructions embassy identify citizens haiti urgent identify sources emergency citizens haiti urged embassy acspap request citizens haiti embassy consular 509 2229 8942 509 2229 8089 509 2229 8322 509 2229 8672 receiving high volume calls welfare citizens haiti handle requests established citizen relatives haiti haiti earthquake accord ctia ctia wireless red cross haiti short 90999 turn giving channel 10 donations directly red cross 100 100 contributions passed aid relief haiti raised recently completed calls fm fm informing embassy fielded 850 calls identifying citizens haiti consular fielded thousands calls concerned citizens united states mission usun 12 13 ambassador rice ban earthquake offer coordinate usun maintaining continuous leadership crisis team situation ground usun informing membership security council assembly troop police contributor meetings actions taking haiti usun facilitating movement acting special team potentially ahead haiti augment capacity ground pipeline timeline actions 24 48 hours usaid 14 remaining usaid dart team en route expected arrive hours 14 14 usaid dart plans conduct preliminary assessments survey damage determine identify 72 usar team expected arrive haiti hours search rescue teams expected arrive 14 13 usaf 17 reserve transporting search rescue team haiti arrive 14 uss 70 helicopters arrive haiti 15 company 82nd airborne division based ft bragg haiti uss 76 based naval station arrive station haiti ready group arg 22nd marine unit underway arrive haiti arg uss uss lsd 43 uss lsd 50 uss normandy 60 uss 36 prepared deploy 82nd airborne fly haiti guard guard cutters valiant tahoma deployed valiant arrive 14 tahoma standing relief supplied guantanamo flight deck communications coordination capable guard helicopters deployed rescue flights coordinated helicopters deployment helicopters airlift injured citizens guantanamo staging due proximity haiti tahoma loaded water medical supplies guard transport search rescue teams haiti guard 130 guard 130 airplanes remain evacuations personnel directed embassy guard 144 airborne surveillance guard mh remain evacuations guard cutter tender en route flow deployment required dhs dhs send planners augment homeland security planners interagency brought develop unified plan dhs full complement planners detailed interagency sending folks participate planning homeland security group agencies incident fema search rescue teams standby fema plans evacuation citizens haiti fema activated emergency system recovery fema stands ready requested ofda haiti cbp cbp ice joint deployment personnel process citizens united states citizens ice ice
29July2010KAGEN6	STEVE_KAGEN_20751	corporations responsible loss millions passed end deficit strategy rebuild sector strategy reverse deficit competitive balanced deals overseas compete win china level playing end deficit united states longer import export strategy creates strategy board develop short goals forefront technological industrial innovation lead put making closes loopholes overseas credits businesses hire employees sell products overseas boosts incentives clean art wind turbines paid ending corporate welfare oil strengthens compel contractors buy build communications forces china countries honor principles lose business incentives hire train veterans returning overseas clean strengthens partnerships businesses retrain future
1July2010PRICE108	TOM_PRICE_20505	recovery summer sales pitch completely touch reality obama economic adviser christina romer stimulus contributing growth mid 2010 sadly sentiment applies tenure deficit spending democrats failed economic approach growth job creation stimulus contributed drastic spike deficits debt children grandchildren millions struggling find ends victory finally stop facts level sooner democrats admit failure spending stimulus sooner start putting
30April2010SKELTON23	IKE_SKELTON_14451	electoral process cosponsoring disclose supreme court ruling citizens united setback transparency political system concern court ruling corporations run americans influencing elections strengthen hands restoring transparency fairness political system disclose require heads corporations stand political advertisements stop corporations controlled interests influencing elections prevent businesses contracts recipients bailout influence elections missourians transparency system survive disclose reestablish transparency shine bright light corporate influence elections sponsored introduced referred administration disclose supreme court ruling citizens united fec campaign fundraising
13May2010BONNER43	JO_BONNER_20300	veterans 12th honor flight arrival war ii memorial presenting flag flown honor tribute entered record commemorating historic journey profit honor flight war ii veterans enabling recently dedicated war ii memorial built honor speaking veterans war ii memorial praised sacrifices save tyranny half 70 safety defend land process faced unknown future bravery patriotism inspire generations enjoyed freedoms comrades fought repay debt owe preservation veteran afforded visits korean war memorial vietnam veterans memorial iwo jima memorial cemetery honor flight approximately
25June2010LAMBORN22	DOUG_LAMBORN_20704	deeply troubled democrats supporting limiting clear stating law democrats bargaining constitutional protections favored special interest groups oath uphold amendment essential negotiate amendment stop desperate attempt democrats undermine order 05 5175 introduced supreme court citizens united effectively corporations grassroots low budget campaigns businesses share political advertising law disclosure bans nationals contributing elections lauded accountability 5175 exempts rifle nra humane society planned sierra retired persons aarp reporting requirements restrictions corporations adhere increased disclosure requirements threshold reporting effectively excludes unions
3February2010BOEHNER230	JOHN_BOEHNER_29137	honor grant united states enrichment corporation usec 45 testing proposed uranium enrichment plant piketon applaud colleague hard determination past months obama administration delivered promise usec project promises thousands play key production affordable emissions yesterday step direction months ahead approve loan guarantee innovative project fully embrace vision generation nuclear plants obama outlined union past denied delayed usec repeated claims usec centrifuge plant viable commercially ready fight promised usec obama voicing proposed piketon plant yesterday reverses announcement 45 promised testing granted usec usec
27January2010WATSON9	DIANE_WATSON_20106	commended laying plan cut deficit banks accountable class union tonight democrats stood firm class lowering taxes jumpstarting obama deliver results struggling americans measures shape renewed economic strategy invests globally competitive workforce clean insurance decade accountability wall banks economic collapse tonight clear class americans presenting plan cutting deficit democrats obama democrats delivered promise fight class helping jumpstart recovery lowering taxes children helping pay americans obama laid series initiatives build achievements improve class americans making easier students pay loans helping soaring child care elderly care costs giving tools save retirements common sense initiatives build recent democrats passed americans struggling ends similar wall banks oil insurance giants allies pull stops fight common sense reforms delivering promises class difference clear republicans turn clock failed ideas bush democrats pushing agenda put footing give class americans chance succeed obama democrats calling change wall echoing common sense reforms banks financial firms accountable wall banks economic crisis accountable unacceptable americans bankers taking irresponsible risks led financial crisis struggling put food businesses shut doors obama put end reckless behavior wall
9March2010MARKEY134	EDWARD_MARKEY_14435	request accountability gao nuclear reactor safety regulations nuclear regulatory nrc process granting licenses existing nuclear plants nuclear play clean future confidence reactors built safely existing reactors operate markey nuclear plants adequately protected safety fiscal problems place risk markey environment jurisdiction nuclear regulatory nuclear requested gao order find nrc processes licensing reactors extending licenses existing reactors sufficiently rigorous safety sufficiently transparent access making process actions nrc evaluate improve resilience nuclear plants climate change natural disasters earthquakes severe storms drought sufficient safety nrc ongoing fire safety resulted improvement ability nuclear reactors withstand fires collected nuclear reactor purposes reactors sufficient economic downturn potential cleanup costs due soil water contamination leaking buried pipes markey requesting gao investigation safety inspection maintenance regulations enforcement surrounding buried piping nuclear plants request coincided recent contamination identified yankee nuclear plant due leaks buried piping result leaks earlier false claims employees buried pipes voted prevent plant 20 full markey request gao
16July2010MATSUI50	DORIS_MATSUI_20538	lady obama jill biden human sebelius event hospital preventive care coverage historic care enacted earlier affordable care lady jill biden sebelius protections recently enacted care event provisions preventive care affordable millions americans estimated 41 americans reap benefits preventive care save billions dollars thousands lives result lady recognized leadership care colleague capps champion inclusion preventive measures recognize capps hard care reality obama months affordable care law obama decades landmark finally puts place comprehensive insurance reforms give care focuses prevention healthy cut care costs sick place taking unprecedented step implementing provision requires private insurance plans cover recommended preventive mammograms colonoscopies screenings treatment high blood pressure childhood immunizations measuring deductible pay insurance plans longer charge fees slate preventive regulation effect 23rd applies plans meaning existing coverage benefit change preventive qualify include breast colon cancer screenings diabetes screenings cholesterol blood pressure tests tobacco cessation shots children change apply visits vision hearing screening developmental assessments immunizations screening obesity granted yearly cancer screenings routine vaccines millions americans due burden cost lives illnesses prevented caught sooner advanced simply unacceptable applaud provisions hometown reap benefits preventive care details care resource designed americans law specific preventive covered clicking pictures event facebook page
27July2010ENGEL62	ELIOT_ENGEL_15603	bp ceo tony hayward stepped position hayward testified investigations failed directly answer questions ongoing disaster questioning hayward answers hayward testimony continually questions claimed lack knowledge details led spill totally disgusted stalling insulting intelligence hopeful bp sending ceo answer questions posed behalf refreshing change hayward wasted bp stockholders struggling cleaning mess priority shame realize
17October2010SERRANO7	JOSE_SERRANO_29134	related grants totaling 11 larger 10 transit grant fund reconstruction fordham transit plaza smaller grant fund creation vision plan sheridan expressway hunts involved obtaining grants beginning wrote letters applications grants fulfilling deep planning fordham transit plaza key busiest rail buses coming huge daily reconstruction facilitate key hub creation vision plan addresses future hunts sheridan expressway vital importance eager livable walkable section step achieving goal encouraged grant specifically states led multi planning process designed respond goals business residential precisely process planning undergo planning decades
15April2010SMITH45	LAMAR_SMITH_15445	fairness newsweek wall shame collection magazine recent covers previous covers featured thinking thinking obama biden cover reads remarkable economic turnaround apparently newsweek hasn heard unemployment rate remains close 10 16 americans unemployed personal income americans fallen percent obama budget doubles debt triples 10 bring reverse administration policies higher taxes runaway spending takeovers record debt newsweek facts
15April2010SMITH46	LAMAR_SMITH_15445	natural homeland security introduced prohibit interior doi environmental regulations hinder patrol securing lands result doi actions lands unpatrolled highway open criminals drug smugglers human traffickers terrorists endanger lives severe environmental damage recently killed criminal entered land wildlife refuge areas patrol unable effectively monitor 2007 wife wrote expressing concern criminal activity taking place wilderness areas writing fear lives safety homeland security dhs patrol permitted assert operational order carry mission mandated dhs patrol bureaucratic impact ability effectively secure lands situation longer helps doi policies longer enable dangerous criminals lands drug trafficking highways fail recognize allowing deter trains criminal traffickers remedy weaknesses security improve vitality protected lands severely damaged abuse drug human traffickers security healthy environment exclusive doi policies accomplished effectively securing borders illegal matter homeland security patrol agents spend securing homeland terrorists denying limiting patrol access lands allowing flow illegals potential terrorists lands illegals cross lives risk terrorists seek exploit unpatrolled areas makes sense prevent patrol accessing lands future preservation plants stopping drug smugglers human traffickers earth preserve areas future generations enjoy share goals wanting environment interior land managers war making impossible achieve leading introducing common sense solution
19November2010FATTAH5	CHAKA_FATTAH_29559	end dream reid intention move proposals ahead reid commended bold leadership advancing repeal blatantly discriminatory dream sponsor dadt repeal dream approval send measures desk bringing repeal vote authorization reid intends surest gay finally serve openly dadt discriminatory harmful readiness recruiting reid recognizes dream economic military educational offering opportunity advance goals children undocumented immigrants path citizenship military benefits keeping adults memory birth americans shadows society comprehensive immigration broad array complex simple urgent
18August2010LOEBSACK9	DAVID_LOEBSACK_20720	low interest disaster loans business sba result disaster declaration witnessed firsthand devastation result recent challenging business owners access begin recovery process combination ethic homes businesses rebuild thrive disaster loans 200 000 homeowners repair replace damaged destroyed estate homeowners renters eligible loans 400 000 repair replace damaged destroyed personal property interest rates low 75 percent homeowners renters terms 30 loans businesses private profit loans repair replace damaged destroyed estate machinery equipment inventory businesses assets interest rates low percent businesses percent private profit terms 30 economic injury disaster loans businesses private profit result severe storms flooding loan amounts terms sba based financial condition considered victims emergency fema 800 621 3362 encourages seeking 866
05Apr2010Tonko7	PAUL_TONKO_20934	presentation speak future receives surplus books
11June2010RAHALL88	NICK_RAHALL_14448	goal homeownership save taxpayers americans mortgage fraud instituting reforms housing administration fha dream owning raising helping realize goal reforms rebuild housing market helping sort mortgage scams fraud devastated caused lose homes housing administration passed 406 save taxpayers billion crucial reforms strengthen operation fha 37 americans buy homes 1934 realize dream homeownership low income responsible lending reforms americans mortgage scams fraudulent lenders modernizing strengthening housing administration ability analyze risk lenders violate regulations makes fha accountable improving internal reporting greater transparency put promoting responsible lending protecting homes saving taxpayers billions dollars process housing administration financial mortgage foreclosure crisis experienced hardworking business owners tools economic recovery future fha wide coalition league realtors mortgage bankers
16October2010BRALEY5	BRUCE_BRALEY_20719	exchange schapiro expressing outrage recently excessive wall compensation benefits reported wall firms expected 144 billion bonuses executives struggling feet excessive compensation contributed financial collapse unconscionable states states firmly firms put investment businesses job creation put urged schapiro expedite strict regulations shareholders consumers investors cracking excessive bonuses wall consumer sec instructed regulations give shareholders executive bonuses increase transparency bonuses shareholders recover excessive executive bonuses circumstances
22July2010DEFAZIO23	PETER_DEFAZIO_15410	devastating environmental effects suction dredge obama administration urging wyden merkley chetco subject process put freeze future claims claims require validation proceed window allowing permanently protecting areas chetco invasive process suction dredge destroy habitats grounds species fish wildlife live chetco species salmon steelhead exposed invasive practice damage ecosystem administration exempt chetco antiquated 1872 law interests environmentally dangerous practices interests allowed poison destroy rivers wyden administration standing standing special interests regard consequences wild beauty chetco supporting wild salmon steelhead merkley step preserving natural treasure step recognizing chetco wild scenic protected permanently wyden happen announcement huge victory withdrawal chetco threat miners give preserve incredible natural treasures earlier wyden merkley obama administration chetco antiquated 1872 law allowed proceed lawmakers introduced classify chetco wild scenic designation carry protections meant preserve waterway prohibits claims require claims rigorous validation process order claims maintained chetco recently identified rivers
20January2010LARSEN73	RICK_LARSEN_20145	brett schlenbaker adopted children orphans djennika djouvensky haiti behalf schlenbaker months finalize adoption djennika djouvensky haiti adoption process final stages earthquake struck 12th amid stories tragedy destruction haiti homecoming brett kendra djennika djouvensky schlenbaker bright send thoughts prayers schlenbaker celebrate awaited commend women profit djennika djouvensky lemieux clock schlenbaker loved haiti
5February2010GRAVES20	SAMUEL_GRAVES_20124	294 000 000 000 14 trillion increased debt limit single largest increase history simply uncontrolled spending coming card finding pay kick borrowing talking reducing debt piling children grandchildren earlier obama administration introduced trillion budget spend trillion budget deficit record trillion simply afford spend trillion tighten belt spend missourians res 45 passed 217 212 vote passed
12March2010KING73	STEVE_KING_20325	immigration meeting held comprehensive immigration amnesty americans rejected amnesty 2006 2007 reject obama administration wrong reward immigration law obama addressing immigration focus millions americans worried losing obama administration accelerate enforcement immigration laws unemployed americans grant amnesty reward lawbreakers
12August2010COSTELLO40	JERRY_COSTELLO_15453	95 577 grant readiness emergency schools grant anticipated total strengthen improve emergency crisis plans schools prepared emergencies proper planning anticipating problems coordinating effective
20January2010GREEN24	AL_GREEN_20529	housing opportunity held hearing housing fairness 2009 476 09 introduced 2009 housing fairness addresses continuing housing discrimination promotes equal housing opportunities americans housing hud greater enforce existing housing laws study housing discrimination segregation requires hud regulations grantees monies fund segregation discrimination housing violations housing laws unreported percentage reported governments housing initiatives agencies housing discrimination complaints equal housing opportunities opening remarks housing discrimination disabled color children single parents comprise housing discrimination cases reported hud property owners deny opportunity rent disabled cases prosecuted apartment owners increased rents children violation laws hud housing testifying hearing voiced 476 consistent priority places housing enforcement enables stressed housing equal opportunity recognizing importance holiday honoring luther participation hearing stating manage discrimination segregation wanted eliminate question manage housing discrimination
6Dec2010Bill_Owens0	BILL_OWENS_20957	apply stop loss payment compensation payments amount 500 spent involuntary orders delayed retirement separation active average estimated reach 700 glad deadline extended tens thousands military personnel applied due compensation sacrifices troops count top priority paid safer secure original deadline applications 21st previously extended 3rd announcement servicemembers weeks apply due pay previously groups spread word quickly deadline personnel apply benefits eligibility stoploss veterans questions eligibility encouraged 202 225 watertown 315 782 3150 offices improve quality military pay increase
5February2010LARSEN63	RICK_LARSEN_20145	juan obtaining certificate access hospital certificate required expanding care facility juan access hospital bring medical closer needed hospital accessing outpatient inpatient emergency medical care safer convenient visitors based provider juan hospital begin planning designing hospital harbor plans medical include expanded primary care specialty clinic expanded diagnostic 24 hour
2April2010VISCLOSKY21	PETER_VISCLOSKY_15124	hearing china exchange rate economists generally agree chinese currency substantially result market intervention republic china artificially raises imports china exports china purpose hearing impact china exchange rate global economic job creation steps holding timely hearing china exchange rate past testified allowing opportunity submit record capacity steel bring attention sentiment steel expressed hearing held steel heard testimony executives steel united steelworkers expressed profound concern chinese trading policies currency manipulation steel china paramount concern 2009 china produced 47 percent total output steel tons steel double amount china produced 2003 multiple factors contributed unprecedented increase production illegal subsidies currency manipulation comparison united states produced 60 tons steel compared 100 tons 2003 chinese currency manipulation destructive imbalance costing advance currency remedy situation quotes steel hearing conway international united steelworkers tough capacity due unfair practices currency manipulation ceo competitive place investment requires reverse unsustainable imbalance allowed nations adopt policies supporting excessive exports manufactured goods export debt bring attention recently published international economist director international programs economic institute entitled unfair china costs states imbalance china united states 2001 2008 900 highlights chinese currency manipulation imbalance job loss china aggressively acquired dollars currency specifically china trillion exchange reserves 70 percent dollars turning discussion applaud hearing prominent economists highlights seriousness momentum growing change opportunity submit testimony
